,Time,TMAX,TMIN,WMAX,RTOT
853,2012-05-04 12:00:00,29.94,19.84,3.4234485537247377,6.26
854,2012-05-05 12:00:00,28.04,17.84,4.8020828814171885,1.0
855,2012-05-06 12:00:00,25.34,16.64,5.360037313302959,14.94
856,2012-05-07 12:00:00,20.74,12.24,5.375872022286245,0.04
857,2012-05-08 12:00:00,17.84,9.24,4.883646178829912,1.31
858,2012-05-09 12:00:00,20.34,7.74,2.2090722034374517,0.0
859,2012-05-10 12:00:00,21.64,9.84,3.3734255586866,0.0
860,2012-05-11 12:00:00,25.44,13.24,5.103920062069938,0.24
861,2012-05-12 12:00:00,21.84,11.14,3.9623225512317903,0.24
862,2012-05-13 12:00:00,22.84,10.54,3.3541019662496843,0.0
863,2012-05-14 12:00:00,24.34,11.74,3.522782990761708,0.13
864,2012-05-15 12:00:00,20.04,10.04,5.643580423808984,0.2
865,2012-05-16 12:00:00,20.94,8.14,3.66742416417845,0.0
866,2012-05-17 12:00:00,25.94,10.54,3.3541019662496847,0.0
867,2012-05-18 12:00:00,28.64,15.24,4.570557952810575,0.0
868,2012-05-19 12:00:00,28.34,18.54,5.323532661682465,4.369999999999999
869,2012-05-20 12:00:00,18.44,9.84,5.500909015790027,0.16000000000000006
870,2012-05-21 12:00:00,20.84,8.44,4.026164427839478,0.0
871,2012-05-22 12:00:00,23.74,9.54,3.9395431207184415,0.0
872,2012-05-23 12:00:00,26.74,15.64,7.844743462982075,0.0
873,2012-05-24 12:00:00,28.14,19.44,4.750789408087881,7.25
874,2012-05-25 12:00:00,31.14,21.14,4.219004621945796,0.0
875,2012-05-26 12:00:00,31.34,21.64,4.119465984809196,0.0
876,2012-05-27 12:00:00,29.94,20.84,6.573431371817918,2.59
877,2012-05-28 12:00:00,27.44,17.64,3.901281840626232,0.0
878,2012-05-29 12:00:00,20.64,12.94,4.527692569068709,0.0
879,2012-05-30 12:00:00,14.84,8.44,6.987131027825368,18.180000000000003
880,2012-05-31 12:00:00,16.84,9.44,5.825804665451804,0.34
881,2012-06-01 12:00:00,16.74,8.94,4.205948168962618,2.18
882,2012-06-02 12:00:00,23.64,12.04,2.9154759474226504,0.0
883,2012-06-03 12:00:00,24.54,12.74,3.4058772731852804,0.33
884,2012-06-04 12:00:00,22.24,10.74,3.720215047547655,0.02
885,2012-06-05 12:00:00,22.14,11.34,2.973213749463701,0.32
886,2012-06-06 12:00:00,25.74,12.44,2.0,0.0
887,2012-06-07 12:00:00,25.84,13.24,2.5079872407968904,0.02
888,2012-06-08 12:00:00,27.64,15.44,3.3837848631377265,0.0
889,2012-06-09 12:00:00,27.24,17.84,5.028916384272064,0.07
890,2012-06-10 12:00:00,27.74,17.54,4.172529209005013,6.3199999999999985
891,2012-06-11 12:00:00,22.14,13.34,4.518849411078001,0.0
892,2012-06-12 12:00:00,22.44,10.54,3.1384709652950438,0.0
893,2012-06-13 12:00:00,25.64,13.14,3.4205262752974135,0.0
894,2012-06-14 12:00:00,28.94,14.74,3.5805027579936315,0.0
895,2012-06-15 12:00:00,28.94,18.24,5.769748694700662,10.85
896,2012-06-16 12:00:00,27.24,20.84,3.9924929555354263,5.23
897,2012-06-17 12:00:00,28.84,20.74,6.7623960250786865,0.0
898,2012-06-18 12:00:00,29.44,20.74,5.948108943185222,0.0
899,2012-06-19 12:00:00,29.54,20.34,4.972926703662543,0.0
900,2012-06-20 12:00:00,26.44,17.34,5.0695167422546294,5.08
901,2012-06-21 12:00:00,25.14,16.34,2.80178514522438,0.04
902,2012-06-22 12:00:00,25.14,15.54,2.5298221281347035,0.0
903,2012-06-23 12:00:00,29.94,18.84,5.333854141237834,4.38
904,2012-06-24 12:00:00,22.44,13.04,4.957822102496216,0.04
905,2012-06-25 12:00:00,23.24,11.74,3.4828149534536,0.0
906,2012-06-26 12:00:00,26.44,13.04,4.332435804486893,0.0
907,2012-06-27 12:00:00,31.64,19.94,5.189412298131648,0.0
908,2012-06-28 12:00:00,32.34,24.24,3.716180835212409,4.52
909,2012-06-29 12:00:00,30.94,22.84,3.7696153649941526,1.14
910,2012-06-30 12:00:00,30.54,23.14,3.0413812651491097,3.94
911,2012-07-01 12:00:00,32.54,21.44,2.7802877548915688,8.74
912,2012-07-02 12:00:00,29.74,22.74,3.3301651610693423,3.65
913,2012-07-03 12:00:00,30.74,22.74,3.83275357934736,0.0
914,2012-07-04 12:00:00,31.34,22.84,3.5014282800023198,0.0
915,2012-07-05 12:00:00,33.14,22.84,2.0615528128088303,1.12
916,2012-07-06 12:00:00,32.64,22.14,2.778488797889961,0.53
917,2012-07-07 12:00:00,28.94,19.34,3.4481879299133342,2.63
918,2012-07-08 12:00:00,26.64,16.94,3.3421549934136814,0.03
919,2012-07-09 12:00:00,25.54,17.14,3.6055512754639887,0.04
920,2012-07-10 12:00:00,25.74,17.34,3.4176014981270133,0.0
921,2012-07-11 12:00:00,27.24,17.04,2.8635642126552705,1.74
922,2012-07-12 12:00:00,27.54,18.74,2.247220505424423,1.29
923,2012-07-13 12:00:00,28.34,19.44,2.0615528128088303,1.89
924,2012-07-14 12:00:00,28.14,18.44,2.247220505424423,0.51
925,2012-07-15 12:00:00,28.94,20.14,2.4698178070456938,0.6699999999999999
926,2012-07-16 12:00:00,29.84,21.84,3.138470965295043,1.28
927,2012-07-17 12:00:00,30.04,22.44,3.5510561809129406,3.62
928,2012-07-18 12:00:00,30.24,22.74,3.8209946349085597,11.46
929,2012-07-19 12:00:00,24.54,16.74,4.332435804486893,0.56
930,2012-07-20 12:00:00,27.24,16.04,2.3853720883753127,0.02
931,2012-07-21 12:00:00,27.64,19.64,2.6925824035672523,0.0
932,2012-07-22 12:00:00,30.04,20.14,4.716990566028303,1.04
933,2012-07-23 12:00:00,30.64,23.44,3.4014702703389896,8.07
934,2012-07-24 12:00:00,30.64,22.94,5.240229002629562,2.3
935,2012-07-25 12:00:00,26.24,20.24,4.8020828814171885,4.45
936,2012-07-26 12:00:00,26.04,18.04,5.107837115648854,0.29
937,2012-07-27 12:00:00,24.64,17.04,2.7802877548915688,0.43
938,2012-07-28 12:00:00,26.64,15.74,3.901281840626232,1.7599999999999998
939,2012-07-29 12:00:00,26.24,18.24,3.220248437620924,11.9
940,2012-07-30 12:00:00,28.34,16.34,3.106444913401813,1.06
941,2012-07-31 12:00:00,26.44,15.04,2.4758836806279896,0.0
942,2012-08-01 12:00:00,26.84,18.14,2.5298221281347035,0.0
943,2012-08-02 12:00:00,28.74,18.84,2.4515301344262523,5.5
944,2012-08-03 12:00:00,27.74,21.74,3.911521443121589,11.509999999999998
945,2012-08-04 12:00:00,23.94,13.54,4.382921400162226,2.0
946,2012-08-05 12:00:00,24.84,10.34,2.247220505424423,0.0
947,2012-08-06 12:00:00,26.24,10.74,1.8110770276274837,0.0
948,2012-08-07 12:00:00,27.14,19.04,2.9154759474226504,4.0
949,2012-08-08 12:00:00,25.64,17.54,4.373785545725808,9.7
950,2012-08-09 12:00:00,21.94,13.44,4.904079934095692,0.45
951,2012-08-10 12:00:00,21.54,7.74,3.1827660925679098,0.0
952,2012-08-11 12:00:00,23.54,6.84,3.758989225842501,0.12
953,2012-08-12 12:00:00,22.64,15.94,4.159326868617084,4.0
954,2012-08-13 12:00:00,23.94,14.54,3.20624390837628,0.09
955,2012-08-14 12:00:00,24.74,13.84,2.8071337695236402,0.05
956,2012-08-15 12:00:00,25.44,14.74,5.630275304103699,6.98
957,2012-08-16 12:00:00,20.04,10.44,4.049691346263317,0.26
958,2012-08-17 12:00:00,21.34,11.14,1.94164878389476,0.11
959,2012-08-18 12:00:00,20.04,11.74,2.360084744241189,2.09
960,2012-08-19 12:00:00,21.34,11.74,2.3021728866442674,7.1
961,2012-08-20 12:00:00,21.94,9.64,2.282542442102665,0.13
962,2012-08-21 12:00:00,23.94,11.24,2.282542442102665,0.0
963,2012-08-22 12:00:00,25.74,14.44,2.624880949681337,0.0
964,2012-08-23 12:00:00,26.74,14.64,2.7658633371878665,0.19
965,2012-08-24 12:00:00,27.84,17.54,3.132091952673165,0.42
966,2012-08-25 12:00:00,25.94,17.84,4.257933771208753,1.95
967,2012-08-26 12:00:00,26.44,17.44,3.671511950137164,0.42
968,2012-08-27 12:00:00,25.54,17.44,2.3430749027719964,0.03
969,2012-08-28 12:00:00,25.84,16.84,2.5709920264364885,0.04
970,2012-08-29 12:00:00,26.64,16.44,2.683281572999748,0.0
971,2012-08-30 12:00:00,26.44,17.44,3.2388269481403302,6.960000000000001
972,2012-08-31 12:00:00,25.74,22.44,5.4671747731346585,29.45
973,2012-09-01 12:00:00,24.74,20.84,4.981967482832459,2.3199999999999994
974,2012-09-02 12:00:00,26.84,21.24,4.36806593356831,1.79
975,2012-09-03 12:00:00,29.14,20.44,2.3430749027719964,0.2
976,2012-09-04 12:00:00,28.74,19.64,3.5510561809129406,3.59
977,2012-09-05 12:00:00,26.84,14.14,3.4205262752974135,0.0
978,2012-09-06 12:00:00,27.64,14.84,4.661544808322667,31.29
979,2012-09-07 12:00:00,19.84,11.64,4.632493928760188,0.14
980,2012-09-08 12:00:00,19.54,10.24,4.201190307520002,0.02
981,2012-09-09 12:00:00,22.14,9.54,2.7892651361962706,0.0
982,2012-09-10 12:00:00,24.64,12.04,3.9319206502675,0.0
983,2012-09-11 12:00:00,26.14,13.04,4.110960958218893,0.0
984,2012-09-12 12:00:00,26.14,12.24,6.198386886924694,6.09
985,2012-09-13 12:00:00,20.74,11.14,4.011234224026317,3.5
986,2012-09-14 12:00:00,23.84,9.34,1.9235384061671343,0.0
987,2012-09-15 12:00:00,23.04,10.14,2.3086792761230392,0.0
988,2012-09-16 12:00:00,23.14,9.94,5.546169849544818,5.8199999999999985
989,2012-09-17 12:00:00,16.14,5.64,6.092618484691126,0.03
990,2012-09-18 12:00:00,19.24,5.84,5.629387178015028,0.0
991,2012-09-19 12:00:00,21.24,9.44,4.933558553417603,0.48
992,2012-09-20 12:00:00,16.54,9.44,3.176476034853718,1.99
993,2012-09-21 12:00:00,14.24,5.64,7.121797525905943,0.0
994,2012-09-22 12:00:00,15.04,2.84,3.1112698372208087,0.0
995,2012-09-23 12:00:00,18.14,2.24,4.609772228646444,1.07
996,2012-09-24 12:00:00,19.74,10.54,4.386342439892261,14.919999999999998
997,2012-09-25 12:00:00,21.24,11.54,4.103656905736639,6.81
998,2012-09-26 12:00:00,19.04,8.94,3.8209946349085597,0.0
999,2012-09-27 12:00:00,19.54,8.54,3.1048349392520045,0.02
1000,2012-09-28 12:00:00,20.94,8.54,2.549509756796392,0.0
1001,2012-09-29 12:00:00,18.84,9.34,4.7539457296018846,0.0
1002,2012-09-30 12:00:00,16.04,10.14,3.4132096331752027,0.0
1003,2012-10-01 12:00:00,16.24,11.74,5.672741841473133,3.03
1004,2012-10-02 12:00:00,18.64,12.14,3.5,0.96
1005,2012-10-03 12:00:00,23.84,11.84,6.1220911460055865,0.53
1006,2012-10-04 12:00:00,12.04,4.54,4.491102314577124,16.810000000000002
1007,2012-10-05 12:00:00,9.34,0.84,4.666904755831213,0.0
1008,2012-10-06 12:00:00,9.74,2.54,3.54682957019364,0.0
1009,2012-10-07 12:00:00,12.74,1.14,4.695742752749559,0.0
1010,2012-10-08 12:00:00,15.54,3.94,6.276941930590086,0.61
1011,2012-10-09 12:00:00,11.04,3.44,5.185556864985669,0.19
1012,2012-10-10 12:00:00,15.34,2.74,5.437830449729009,0.16
1013,2012-10-11 12:00:00,13.24,5.54,4.8846698967279245,0.0
1014,2012-10-12 12:00:00,20.64,7.84,7.093659140387278,4.49
1015,2012-10-13 12:00:00,22.74,9.04,11.067971810589327,10.079999999999998
1016,2012-10-14 12:00:00,15.84,7.14,4.833218389437829,0.0
1017,2012-10-15 12:00:00,19.24,7.14,7.333484846919641,0.0
1018,2012-10-16 12:00:00,17.34,9.34,7.891767862779544,23.71
1019,2012-10-17 12:00:00,13.44,6.04,9.219544457292887,5.32
1020,2012-10-18 12:00:00,10.14,6.94,5.921148537234986,4.66
1021,2012-10-19 12:00:00,13.24,5.04,3.8209946349085597,0.01
1022,2012-10-20 12:00:00,18.74,7.04,4.9162994213127424,0.0
1023,2012-10-21 12:00:00,22.14,13.94,6.552098900352466,1.9
1024,2012-10-22 12:00:00,22.14,14.84,6.041522986797286,5.43
1025,2012-10-23 12:00:00,22.44,14.04,6.107372593840988,0.0
1026,2012-10-24 12:00:00,22.64,8.14,8.372574275573793,1.89
1027,2012-10-25 12:00:00,8.84,2.84,6.62872536767062,2.55
1028,2012-10-26 12:00:00,8.74,1.44,5.500909015790027,0.0
1029,2012-10-27 12:00:00,8.34,1.74,5.7008771254956905,0.0
1030,2012-10-28 12:00:00,9.34,1.04,6.649060083951715,0.0
1031,2012-10-29 12:00:00,7.44,1.74,9.585405573057407,0.0
1032,2012-10-30 12:00:00,6.94,-0.76,6.603029607687671,0.0
1033,2012-10-31 12:00:00,11.44,0.14,4.743416490252568,0.0
1034,2012-11-01 12:00:00,8.74,0.74,3.8078865529319534,0.0
1035,2012-11-02 12:00:00,5.14,1.34,3.3541019662496843,1.2100000000000002
1036,2012-11-03 12:00:00,8.24,-0.16,2.773084924772409,0.0
1037,2012-11-04 12:00:00,7.84,0.24,3.1400636936215167,0.0
1038,2012-11-05 12:00:00,6.54,-0.36,3.189043743820395,4.539999999999999
1039,2012-11-06 12:00:00,7.44,3.84,4.295346318982906,0.8499999999999999
1040,2012-11-07 12:00:00,10.04,0.84,3.8600518131237567,0.0
1041,2012-11-08 12:00:00,13.74,3.44,5.900847396772772,0.0
1042,2012-11-09 12:00:00,16.94,8.94,8.276472678623424,0.0
1043,2012-11-10 12:00:00,13.34,9.54,10.248902380255164,11.72
1044,2012-11-11 12:00:00,6.94,-0.36,7.200694410957878,1.33
1045,2012-11-12 12:00:00,4.44,-1.56,3.4365680554879163,0.0
1046,2012-11-13 12:00:00,5.94,-0.46,2.4698178070456938,0.0
1047,2012-11-14 12:00:00,7.54,-0.76,2.0615528128088303,0.0
1048,2012-11-15 12:00:00,8.94,0.74,2.668332812825267,0.0
1049,2012-11-16 12:00:00,9.54,0.74,3.264965543462901,0.0
1050,2012-11-17 12:00:00,10.54,1.74,3.453983207834109,0.0
1051,2012-11-18 12:00:00,9.64,5.44,3.2310988842807022,0.01
1052,2012-11-19 12:00:00,12.84,7.04,3.269556544854363,0.1
1053,2012-11-20 12:00:00,14.14,5.34,4.17612260356422,0.0
1054,2012-11-21 12:00:00,13.94,6.24,7.2897187874430385,2.6
1055,2012-11-22 12:00:00,11.84,-2.06,9.170605214488301,0.02
1056,2012-11-23 12:00:00,0.84,-3.66,4.5,0.0
1057,2012-11-24 12:00:00,6.04,-1.56,5.515432893255071,0.0
1058,2012-11-25 12:00:00,3.64,-2.56,4.0,0.07999999999999999
1059,2012-11-26 12:00:00,1.74,-3.86,3.7,0.0
1060,2012-11-27 12:00:00,4.24,-2.66,3.4205262752974135,0.0
1061,2012-11-28 12:00:00,7.34,-0.96,5.8694122363316765,0.0
1062,2012-11-29 12:00:00,9.84,1.94,4.964876634922564,0.0
1063,2012-11-30 12:00:00,12.84,5.44,7.08590149522275,0.6900000000000001
1064,2012-12-01 12:00:00,15.84,12.14,7.566372975210777,2.35
1065,2012-12-02 12:00:00,18.54,14.24,9.454099639838793,1.78
1066,2012-12-03 12:00:00,15.64,6.34,7.397972695272673,14.59
1067,2012-12-04 12:00:00,6.74,1.94,4.110960958218893,0.0
1068,2012-12-05 12:00:00,7.34,-0.06,4.304648650006176,0.57
1069,2012-12-06 12:00:00,8.04,6.24,3.2310988842807022,10.590000000000002
1070,2012-12-07 12:00:00,7.44,2.24,5.813776741499454,0.6300000000000001
1071,2012-12-08 12:00:00,9.14,2.94,6.435060217278467,4.71
1072,2012-12-09 12:00:00,4.94,-1.86,7.684399781375251,0.33
1073,2012-12-10 12:00:00,2.74,-3.16,5.4671747731346585,0.0
1074,2012-12-11 12:00:00,4.34,-1.96,4.9365980188789935,0.0
1075,2012-12-12 12:00:00,5.54,-1.76,6.596969000988258,0.0
1076,2012-12-13 12:00:00,7.24,-0.06,4.949747468305833,0.12
1077,2012-12-14 12:00:00,10.34,4.94,9.419129471453294,3.97
1078,2012-12-15 12:00:00,10.24,4.34,6.044005294504629,0.0
1079,2012-12-16 12:00:00,6.34,2.64,3.1827660925679098,0.6000000000000001
1080,2012-12-17 12:00:00,7.34,-0.66,8.823831367382313,0.1
1081,2012-12-18 12:00:00,7.44,0.24,7.907591289387685,4.01
1082,2012-12-19 12:00:00,10.74,-2.06,16.41371377842321,12.949999999999998
1083,2012-12-20 12:00:00,-2.06,-5.56,14.541320435228707,0.18000000000000002
1084,2012-12-21 12:00:00,0.64,-6.16,5.7008771254956905,0.0
1085,2012-12-22 12:00:00,-0.86,-3.96,4.110960958218893,0.07
1086,2012-12-23 12:00:00,0.94,-3.46,6.020797289396148,0.4900000000000001
1087,2012-12-24 12:00:00,0.84,-4.26,7.998124780221923,0.0
1088,2012-12-25 12:00:00,-0.76,-3.96,10.478549517943788,4.409999999999998
1089,2012-12-26 12:00:00,-0.26,-4.96,4.623851208678757,0.04
1090,2012-12-27 12:00:00,0.44,-3.16,3.2802438933713454,0.3800000000000001
1091,2012-12-28 12:00:00,-2.96,-12.36,7.324616030891995,0.30000000000000004
1092,2012-12-29 12:00:00,-4.16,-12.46,6.224146527838174,0.0
1093,2012-12-30 12:00:00,-0.36,-4.26,6.382005954243541,4.0200000000000005
1094,2012-12-31 12:00:00,-3.56,-9.56,4.257933771208753,0.0
1095,2013-01-01 12:00:00,-3.46,-10.16,4.742362280551752,0.0
1096,2013-01-02 12:00:00,-2.46,-7.06,5.1478150704935,0.08
1097,2013-01-03 12:00:00,-2.96,-10.56,6.539113089708726,0.0
1098,2013-01-04 12:00:00,-0.16,-7.46,6.243396511515187,0.28
1099,2013-01-05 12:00:00,-1.86,-9.26,7.224956747275377,0.29000000000000004
1100,2013-01-06 12:00:00,-1.56,-10.06,6.0876925020897685,0.0
1101,2013-01-07 12:00:00,1.04,-4.46,5.984145720150872,0.0
1102,2013-01-08 12:00:00,3.74,-0.66,6.560487786742692,0.43
1103,2013-01-09 12:00:00,11.84,0.94,7.87210264160726,28.36
1104,2013-01-10 12:00:00,13.24,8.94,7.808969202141855,11.42
1105,2013-01-11 12:00:00,9.94,1.74,7.368174807915458,24.33
1106,2013-01-12 12:00:00,0.84,-5.36,8.13203541556479,4.82
1107,2013-01-13 12:00:00,-3.66,-7.56,4.981967482832459,0.0
1108,2013-01-14 12:00:00,-3.26,-9.06,3.5,0.0
1109,2013-01-15 12:00:00,2.34,-4.26,7.446475676452586,0.0
1110,2013-01-16 12:00:00,-1.46,-4.86,7.840918313565062,0.0
1111,2013-01-17 12:00:00,4.54,-3.86,8.590692637965812,0.0
1112,2013-01-18 12:00:00,6.54,-0.16,9.859513172565878,0.03
1113,2013-01-19 12:00:00,2.74,-5.46,8.59127464349732,0.0
1114,2013-01-20 12:00:00,-5.56,-11.86,8.438009243891592,0.05
1115,2013-01-21 12:00:00,-8.96,-12.86,5.903388857258178,0.0
1116,2013-01-22 12:00:00,-1.56,-10.16,7.93095202355934,0.0
1117,2013-01-23 12:00:00,-4.76,-11.76,9.425497334358543,0.0
1118,2013-01-24 12:00:00,1.14,-6.36,6.7,1.0799999999999998
1119,2013-01-25 12:00:00,-1.96,-7.06,5.056678751908213,0.0
1120,2013-01-26 12:00:00,6.24,-4.16,7.117583859709697,6.48
1121,2013-01-27 12:00:00,13.54,6.24,8.143709228600933,8.299999999999999
1122,2013-01-28 12:00:00,15.84,13.64,10.607544484940895,32.89
1123,2013-01-29 12:00:00,15.74,-6.76,11.576700738984316,8.87
1124,2013-01-30 12:00:00,-4.96,-14.66,10.21420579389313,0.05
1125,2013-01-31 12:00:00,-8.26,-14.66,8.490583018850943,0.6
1126,2013-02-01 12:00:00,-2.86,-10.36,5.325410782277738,2.95
1127,2013-02-02 12:00:00,-4.16,-6.56,8.653323061113571,0.4400000000000001
1128,2013-02-03 12:00:00,1.94,-7.76,6.0835844697020525,0.2
1129,2013-02-04 12:00:00,2.44,-8.76,6.594694837519017,0.0
1130,2013-02-05 12:00:00,0.64,-7.06,4.716990566028303,0.0
1131,2013-02-06 12:00:00,8.84,-1.76,6.940461079784253,5.0
1132,2013-02-07 12:00:00,2.44,-2.66,7.299315036357862,0.16999999999999998
1133,2013-02-08 12:00:00,4.54,-3.16,5.608029957123982,0.0
1134,2013-02-09 12:00:00,8.84,0.44,9.411163583744573,10.5
1135,2013-02-10 12:00:00,5.64,-1.56,12.103718436910205,0.06
1136,2013-02-11 12:00:00,3.84,-1.86,4.805205510693586,0.0
1137,2013-02-12 12:00:00,7.04,0.34,6.113100686231168,0.0
1138,2013-02-13 12:00:00,6.64,0.44,8.900561780022652,0.14
1139,2013-02-14 12:00:00,1.24,-2.96,6.0876925020897685,0.49
1140,2013-02-15 12:00:00,-1.86,-6.86,6.212889826803628,0.0
1141,2013-02-16 12:00:00,2.44,-6.66,6.198386886924694,0.0
1142,2013-02-17 12:00:00,7.94,-1.76,10.331021246711288,9.45
1143,2013-02-18 12:00:00,-1.36,-8.96,10.846658471621573,0.24
1144,2013-02-19 12:00:00,-4.46,-11.06,7.029224708315989,0.0
1145,2013-02-20 12:00:00,-2.46,-9.86,6.5,4.95
1146,2013-02-21 12:00:00,1.94,-4.06,6.62872536767062,10.380000000000004
1147,2013-02-22 12:00:00,0.64,-4.96,4.304648650006176,0.0
1148,2013-02-23 12:00:00,-1.36,-10.16,3.51283361405006,0.02
1149,2013-02-24 12:00:00,1.64,-5.66,8.321658488546621,0.34
1150,2013-02-25 12:00:00,0.94,-0.46,9.106591019695571,18.87
1151,2013-02-26 12:00:00,0.94,-0.76,6.432728814430155,4.19
1152,2013-02-27 12:00:00,1.44,-1.36,6.020797289396148,1.51
1153,2013-02-28 12:00:00,1.14,-3.76,5.7,0.8099999999999999
1154,2013-03-01 12:00:00,-0.76,-4.96,5.522680508593631,0.35
1155,2013-03-02 12:00:00,0.84,-5.56,2.6,0.0
1156,2013-03-03 12:00:00,3.24,-3.06,7.0178344238091,0.66
1157,2013-03-04 12:00:00,1.24,-2.66,8.006247560499238,16.66
1158,2013-03-05 12:00:00,0.54,-4.26,8.21522975941635,0.7900000000000001
1159,2013-03-06 12:00:00,2.94,-3.96,2.778488797889961,0.01
1160,2013-03-07 12:00:00,6.04,-3.06,4.280186911806538,0.02
1161,2013-03-08 12:00:00,7.04,-0.66,6.57419196555744,3.72
1162,2013-03-09 12:00:00,13.84,6.54,7.769813382572326,14.81
1163,2013-03-10 12:00:00,7.94,-1.66,7.723341245859853,2.04
1164,2013-03-11 12:00:00,4.04,-2.26,6.806614430096654,0.94
1165,2013-03-12 12:00:00,1.64,-3.46,7.856844150166148,0.28
1166,2013-03-13 12:00:00,0.34,-3.66,4.21070065428546,5.58
1167,2013-03-14 12:00:00,11.24,-1.16,4.219004621945796,0.95
1168,2013-03-15 12:00:00,6.74,0.84,6.166036003787197,0.3300000000000001
1169,2013-03-16 12:00:00,1.94,-1.86,5.4083269131959835,2.85
1170,2013-03-17 12:00:00,7.24,-1.36,7.217340230306452,1.1800000000000002
1171,2013-03-18 12:00:00,4.04,-3.86,8.658521813797087,0.0
1172,2013-03-19 12:00:00,-1.26,-5.96,7.600657866263948,0.0
1173,2013-03-20 12:00:00,0.54,-7.56,5.57584074378026,0.01
1174,2013-03-21 12:00:00,5.34,-4.56,2.545584412271571,0.0
1175,2013-03-22 12:00:00,7.84,-0.66,5.220153254455275,1.05
1176,2013-03-23 12:00:00,2.64,-0.56,8.778382538941898,4.89
1177,2013-03-24 12:00:00,0.24,-2.06,7.783315488916018,4.839999999999999
1178,2013-03-25 12:00:00,3.34,-1.96,4.763402145525822,0.82
1179,2013-03-26 12:00:00,6.04,-2.26,3.624913792078372,0.06000000000000001
1180,2013-03-27 12:00:00,6.44,-3.06,2.5298221281347035,0.0
1181,2013-03-28 12:00:00,11.04,2.44,2.3853720883753127,0.08
1182,2013-03-29 12:00:00,13.14,2.04,4.743416490252568,2.39
1183,2013-03-30 12:00:00,11.74,3.24,7.0661163307718065,0.16
1184,2013-03-31 12:00:00,5.14,-0.76,5.456189146281496,0.42
1185,2013-04-01 12:00:00,6.14,-1.96,4.294182110716777,0.0
1186,2013-04-02 12:00:00,7.44,-1.56,3.4409301068170506,0.0
1187,2013-04-03 12:00:00,11.84,0.44,2.8178005607210737,0.0
1188,2013-04-04 12:00:00,10.64,2.24,4.219004621945796,0.0
1189,2013-04-05 12:00:00,16.84,4.74,10.080674580602233,0.11
1190,2013-04-06 12:00:00,19.54,9.44,6.5069193939989765,0.53
1191,2013-04-07 12:00:00,17.24,13.54,7.306161783043133,5.750000000000001
1192,2013-04-08 12:00:00,19.34,14.74,6.236184731067546,8.29
1193,2013-04-09 12:00:00,23.44,17.44,8.229216244576394,75.76
1194,2013-04-10 12:00:00,18.64,5.24,6.648308055437863,4.9
1195,2013-04-11 12:00:00,6.84,2.34,7.1309185944028295,0.42
1196,2013-04-12 12:00:00,11.24,1.44,6.438167441127948,0.01
1197,2013-04-13 12:00:00,21.34,7.34,8.505292469985967,0.04
1198,2013-04-14 12:00:00,20.04,11.04,7.4545288248151556,4.66
1199,2013-04-15 12:00:00,11.84,7.64,5.032891812864649,1.5399999999999998
1200,2013-04-16 12:00:00,18.64,7.24,4.810405388322279,36.04
1201,2013-04-17 12:00:00,21.64,7.94,8.805679985100525,48.36999999999999
1202,2013-04-18 12:00:00,6.04,1.24,8.984430978086479,1.54
1203,2013-04-19 12:00:00,8.44,0.14,3.8209946349085597,0.07999999999999999
1204,2013-04-20 12:00:00,12.34,1.34,4.920365840057018,0.0
1205,2013-04-21 12:00:00,17.94,4.04,4.494441010848846,0.18
1206,2013-04-22 12:00:00,14.44,4.84,8.386894538504702,21.440000000000005
1207,2013-04-23 12:00:00,8.94,3.54,5.0990195135927845,4.26
1208,2013-04-24 12:00:00,11.64,2.64,5.671860364994893,0.06
1209,2013-04-25 12:00:00,11.84,4.24,4.50111097397076,0.94
1210,2013-04-26 12:00:00,15.24,6.44,4.313930922024598,3.5700000000000003
1211,2013-04-27 12:00:00,16.84,11.54,3.1400636936215163,2.19
1212,2013-04-28 12:00:00,22.04,10.14,4.825971404805461,0.0
1213,2013-04-29 12:00:00,25.54,14.14,5.60357029044876,0.0
1214,2013-04-30 12:00:00,25.14,15.24,3.9623225512317903,0.0
1215,2013-05-01 12:00:00,23.84,14.44,2.7802877548915688,23.14
1216,2013-05-02 12:00:00,19.54,14.24,5.57584074378026,13.47
1217,2013-05-03 12:00:00,14.94,11.64,6.45600495662759,9.849999999999998
1218,2013-05-04 12:00:00,16.84,11.34,5.946427498927402,1.2600000000000002
1219,2013-05-05 12:00:00,19.44,10.34,5.232590180780452,1.5199999999999998
1220,2013-05-06 12:00:00,22.24,12.44,2.6419689627245813,0.7000000000000001
1221,2013-05-07 12:00:00,23.74,13.04,2.3021728866442674,0.0
1222,2013-05-08 12:00:00,21.84,15.24,6.139218191268331,10.89
1223,2013-05-09 12:00:00,16.14,8.44,5.044799302251777,0.31
1224,2013-05-10 12:00:00,16.54,5.84,7.102112361825881,1.27
1225,2013-05-11 12:00:00,11.74,4.14,5.5,0.0
1226,2013-05-12 12:00:00,16.34,4.54,5.008991914547277,0.27
1227,2013-05-13 12:00:00,26.04,9.34,5.5470712993434645,0.0
1228,2013-05-14 12:00:00,26.64,17.24,6.462971452822611,17.25
1229,2013-05-15 12:00:00,23.94,17.44,3.6674241641784495,19.6
1230,2013-05-16 12:00:00,24.54,17.04,5.882176467941099,2.52
1231,2013-05-17 12:00:00,26.44,16.34,2.6627053911388696,0.64
1232,2013-05-18 12:00:00,28.64,17.74,4.652956049652736,0.1
